Identification :	anonyme	 Operateur : 	Régis	 Id tablette : 	612374849	 Id Curseur : 	 ??? 
2019-02-20	 11-45-56
Fichier origine : 	C:\Users\utilisateur\Desktop\lettre a ecriture normale
Nb segments :	1
Seg	 Num	 X /100 mm	 Y /100 mm	 Interv ms	 Time ms	 Tip 	P	 Az 	 Al
0	172	16442	10453	8	1312	1	476	126	50
0	173	16413	10450	7	1319	1	480	126	50
0	174	16380	10443	8	1327	1	485	127	51
0	175	16337	10431	7	1334	1	487	127	51
0	176	16282	10410	8	1342	1	488	127	51
0	177	16212	10376	7	1349	1	486	127	51
0	178	16127	10328	8	1357	1	482	127	51
0	179	16032	10262	7	1364	1	482	127	51
0	180	15930	10183	8	1372	1	480	126	50
0	181	15828	10090	7	1379	1	481	126	50
0	182	15728	9985	8	1387	1	481	126	50
0	183	15636	9864	7	1394	1	482	126	50
0	184	15552	9725	8	1402	1	485	126	50
0	185	15481	9574	7	1409	1	492	124	50
0	186	15426	9416	8	1417	1	500	124	50
0	187	15386	9253	7	1424	1	511	124	50
0	188	15365	9090	8	1432	1	525	122	50
0	189	15363	8930	7	1439	1	534	122	50
0	190	15365	8781	8	1447	1	540	122	50
0	191	15400	8655	7	1454	1	542	120	50
0	192	15449	8554	8	1462	1	540	120	50
0	193	15509	8482	7	1469	1	538	119	50
0	194	15576	8437	8	1477	1	535	119	50
0	195	15650	8416	7	1484	1	534	118	51
0	196	15730	8416	8	1492	1	535	118	51
0	197	15818	8442	8	1500	1	538	117	51
0	198	15909	8506	7	1507	1	537	117	52
0	199	16000	8601	8	1515	1	537	117	52
0	200	16090	8724	7	1522	1	536	117	52
0	201	16173	8869	8	1530	1	532	118	53
0	202	16246	9033	7	1537	1	529	118	53
0	203	16308	9219	8	1545	1	523	118	53
0	204	16358	9426	7	1552	1	519	119	53
0	205	16401	9645	8	1560	1	516	121	53
0	206	16440	9861	7	1567	1	513	121	53
0	207	16474	10059	8	1575	1	511	122	53
0	208	16505	10227	7	1582	1	509	122	53
0	209	16530	10364	8	1590	1	508	123	52
0	210	16546	10472	7	1597	1	508	123	52
0	211	16553	10551	8	1605	1	509	124	52
0	212	16553	10605	7	1612	1	515	124	52
0	213	16553	10639	8	1620	1	520	126	51
0	214	16553	10657	7	1627	1	528	125	51
0	215	16547	10662	8	1635	1	533	125	51
0	216	16538	10662	7	1642	1	531	126	50
0	217	16526	10654	8	1650	1	527	126	50
0	218	16511	10618	7	1657	1	527	126	50
0	219	16495	10562	8	1665	1	527	127	50
0	220	16479	10481	7	1672	1	530	127	50
0	221	16464	10378	8	1680	1	536	128	50
0	222	16455	10259	7	1687	1	543	128	50
0	223	16448	10128	8	1695	1	557	128	50
0	224	16445	9992	7	1702	1	569	127	51
0	225	16445	9854	8	1710	1	584	127	51
0	226	16445	9714	7	1717	1	593	127	51
0	227	16445	9574	8	1725	1	600	127	51
0	228	16445	9436	8	1733	1	607	127	51
0	229	16445	9298	7	1740	1	617	126	51
0	230	16445	9158	8	1748	1	625	126	51
0	231	16449	9017	7	1755	1	631	126	51
0	232	16458	8869	8	1763	1	633	124	52
0	233	16474	8719	7	1770	1	638	124	52
0	234	16496	8569	8	1778	1	640	124	52
0	235	16522	8419	7	1785	1	634	123	52
0	236	16555	8273	8	1793	1	631	123	52
0	237	16594	8129	7	1800	1	628	122	53
0	238	16639	7995	8	1808	1	625	122	53
0	239	16691	7875	7	1815	1	623	122	53
0	240	16751	7769	8	1823	1	621	121	53
0	241	16816	7678	7	1830	1	621	121	53
0	242	16888	7599	8	1838	1	619	118	53
0	243	16961	7531	7	1845	1	616	118	53
0	244	17038	7477	8	1853	1	611	119	53
0	245	17115	7436	7	1860	1	606	118	54
0	246	17192	7413	8	1868	1	602	118	54
0	247	17272	7408	7	1875	1	601	118	54
0	248	17351	7408	8	1883	1	601	118	54
0	249	17431	7442	7	1890	1	601	119	54
0	250	17512	7494	8	1898	1	603	117	55
0	251	17593	7561	7	1905	1	606	117	55
0	252	17674	7640	8	1913	1	607	118	56
0	253	17757	7730	7	1920	1	610	118	56
0	254	17841	7832	8	1928	1	608	118	56
0	255	17927	7945	7	1935	1	608	119	56
0	256	18017	8069	8	1943	1	613	121	56
0	257	18109	8199	7	1950	1	618	121	56
0	258	18206	8328	8	1958	1	625	121	56
0	259	18301	8450	8	1966	1	630	121	56
0	260	18391	8563	7	1973	1	634	122	56
0	261	18469	8661	8	1981	1	635	122	56
0	262	18534	8741	7	1988	1	636	122	56
0	263	18586	8802	8	1996	1	638	122	56
0	264	18624	8840	7	2003	1	641	124	55
0	265	18649	8858	8	2011	1	638	124	55
0	266	18662	8863	7	2018	1	632	124	55
0	267	18664	8863	8	2026	1	616	125	55
0	268	18664	8845	7	2033	1	561	125	55
0	269	18655	8813	8	2041	1	377	125	55
0	270	18655	8813	7	2048	0	0	125	55
0	271	18597	8762	8	2056	0	0	125	55
0	272	18567	8762	7	2063	0	0	125	55
0	273	18540	8776	8	2071	0	0	125	55
0	274	18540	8818	7	2078	0	0	125	56
0	275	18540	8863	8	2086	0	0	126	58
0	276	18540	8901	7	2093	0	0	126	61
0	277	18540	8901	8	2101	0	0	126	61
